"time","videoID","condition","participantID","rating"
170,"HID101_vid2","audioOnly","7eb4c0a8",46
2,"HID101_vid2","videoOnly","1615c04f",50
4,"HID101_vid2","videoOnly","1615c04f",50
6,"HID101_vid2","videoOnly","1615c04f",50
8,"HID101_vid2","videoOnly","1615c04f",50
10,"HID101_vid2","videoOnly","1615c04f",50
12,"HID101_vid2","videoOnly","1615c04f",50
14,"HID101_vid2","videoOnly","1615c04f",50
16,"HID101_vid2","videoOnly","1615c04f",50
18,"HID101_vid2","videoOnly","1615c04f",41.25
20,"HID101_vid2","videoOnly","1615c04f",17.997005988024
22,"HID101_vid2","videoOnly","1615c04f",21
24,"HID101_vid2","videoOnly","1615c04f",21
26,"HID101_vid2","videoOnly","1615c04f",21
28,"HID101_vid2","videoOnly","1615c04f",21
30,"HID101_vid2","videoOnly","1615c04f",21
32,"HID101_vid2","videoOnly","1615c04f",21
34,"HID101_vid2","videoOnly","1615c04f",21
36,"HID101_vid2","videoOnly","1615c04f",17.0039920159681
38,"HID101_vid2","videoOnly","1615c04f",13
40,"HID101_vid2","videoOnly","1615c04f",11.2569721115538
42,"HID101_vid2","videoOnly","1615c04f",6
44,"HID101_vid2","videoOnly","1615c04f",6
46,"HID101_vid2","videoOnly","1615c04f",6
48,"HID101_vid2","videoOnly","1615c04f",6
50,"HID101_vid2","videoOnly","1615c04f",6
52,"HID101_vid2","videoOnly","1615c04f",6
54,"HID101_vid2","videoOnly","1615c04f",6
56,"HID101_vid2","videoOnly","1615c04f",6
58,"HID101_vid2","videoOnly","1615c04f",6
60,"HID101_vid2","videoOnly","1615c04f",6
62,"HID101_vid2","videoOnly","1615c04f",6
64,"HID101_vid2","videoOnly","1615c04f",6
66,"HID101_vid2","videoOnly","1615c04f",6
68,"HID101_vid2","videoOnly","1615c04f",6
70,"HID101_vid2","videoOnly","1615c04f",6
72,"HID101_vid2","videoOnly","1615c04f",6
74,"HID101_vid2","videoOnly","1615c04f",6
76,"HID101_vid2","videoOnly","1615c04f",6
78,"HID101_vid2","videoOnly","1615c04f",6
80,"HID101_vid2","videoOnly","1615c04f",6
82,"HID101_vid2","videoOnly","1615c04f",6
84,"HID101_vid2","videoOnly","1615c04f",6
86,"HID101_vid2","videoOnly","1615c04f",6
88,"HID101_vid2","videoOnly","1615c04f",6
90,"HID101_vid2","videoOnly","1615c04f",6
92,"HID101_vid2","videoOnly","1615c04f",6
94,"HID101_vid2","videoOnly","1615c04f",6
96,"HID101_vid2","videoOnly","1615c04f",6
98,"HID101_vid2","videoOnly","1615c04f",6
100,"HID101_vid2","videoOnly","1615c04f",6
102,"HID101_vid2","videoOnly","1615c04f",6
104,"HID101_vid2","videoOnly","1615c04f",6
106,"HID101_vid2","videoOnly","1615c04f",6
108,"HID101_vid2","videoOnly","1615c04f",6
110,"HID101_vid2","videoOnly","1615c04f",26.9685628742515
112,"HID101_vid2","videoOnly","1615c04f",27
114,"HID101_vid2","videoOnly","1615c04f",27
116,"HID101_vid2","videoOnly","1615c04f",27
118,"HID101_vid2","videoOnly","1615c04f",27
120,"HID101_vid2","videoOnly","1615c04f",27
122,"HID101_vid2","videoOnly","1615c04f",27
124,"HID101_vid2","videoOnly","1615c04f",27
126,"HID101_vid2","videoOnly","1615c04f",34.49
128,"HID101_vid2","videoOnly","1615c04f",37
130,"HID101_vid2","videoOnly","1615c04f",37
132,"HID101_vid2","videoOnly","1615c04f",37
134,"HID101_vid2","videoOnly","1615c04f",56.4739999999999
136,"HID101_vid2","videoOnly","1615c04f",63
138,"HID101_vid2","videoOnly","1615c04f",63
140,"HID101_vid2","videoOnly","1615c04f",63
142,"HID101_vid2","videoOnly","1615c04f",63
144,"HID101_vid2","videoOnly","1615c04f",63
146,"HID101_vid2","videoOnly","1615c04f",63
148,"HID101_vid2","videoOnly","1615c04f",63
150,"HID101_vid2","videoOnly","1615c04f",63
152,"HID101_vid2","videoOnly","1615c04f",63
154,"HID101_vid2","videoOnly","1615c04f",63
156,"HID101_vid2","videoOnly","1615c04f",65.4925149700599
158,"HID101_vid2","videoOnly","1615c04f",68
160,"HID101_vid2","videoOnly","1615c04f",68
162,"HID101_vid2","videoOnly","1615c04f",68
164,"HID101_vid2","videoOnly","1615c04f",73.994
166,"HID101_vid2","videoOnly","1615c04f",74
168,"HID101_vid2","videoOnly","1615c04f",71.004
170,"HID101_vid2","videoOnly","1615c04f",70
2,"HID101_vid2","videoOnly","e61cc3b6",50
4,"HID101_vid2","videoOnly","e61cc3b6",50
6,"HID101_vid2","videoOnly","e61cc3b6",50
8,"HID101_vid2","videoOnly","e61cc3b6",50
10,"HID101_vid2","videoOnly","e61cc3b6",50
12,"HID101_vid2","videoOnly","e61cc3b6",50
14,"HID101_vid2","videoOnly","e61cc3b6",50
16,"HID101_vid2","videoOnly","e61cc3b6",18.2970100200401
18,"HID101_vid2","videoOnly","e61cc3b6",17
20,"HID101_vid2","videoOnly","e61cc3b6",17
22,"HID101_vid2","videoOnly","e61cc3b6",17
24,"HID101_vid2","videoOnly","e61cc3b6",17
26,"HID101_vid2","videoOnly","e61cc3b6",17
28,"HID101_vid2","videoOnly","e61cc3b6",17
30,"HID101_vid2","videoOnly","e61cc3b6",17
32,"HID101_vid2","videoOnly","e61cc3b6",17
34,"HID101_vid2","videoOnly","e61cc3b6",17
36,"HID101_vid2","videoOnly","e61cc3b6",17
38,"HID101_vid2","videoOnly","e61cc3b6",17
40,"HID101_vid2","videoOnly","e61cc3b6",17
42,"HID101_vid2","videoOnly","e61cc3b6",17
44,"HID101_vid2","videoOnly","e61cc3b6",17
46,"HID101_vid2","videoOnly","e61cc3b6",17
48,"HID101_vid2","videoOnly","e61cc3b6",12.5099760956175
50,"HID101_vid2","videoOnly","e61cc3b6",10
52,"HID101_vid2","videoOnly","e61cc3b6",10
54,"HID101_vid2","videoOnly","e61cc3b6",18.715198767236
56,"HID101_vid2","videoOnly","e61cc3b6",28
58,"HID101_vid2","videoOnly","e61cc3b6",28
60,"HID101_vid2","videoOnly","e61cc3b6",28
62,"HID101_vid2","videoOnly","e61cc3b6",28
64,"HID101_vid2","videoOnly","e61cc3b6",28
66,"HID101_vid2","videoOnly","e61cc3b6",28
68,"HID101_vid2","videoOnly","e61cc3b6",28
70,"HID101_vid2","videoOnly","e61cc3b6",28
72,"HID101_vid2","videoOnly","e61cc3b6",28
74,"HID101_vid2","videoOnly","e61cc3b6",28
76,"HID101_vid2","videoOnly","e61cc3b6",28
78,"HID101_vid2","videoOnly","e61cc3b6",28
80,"HID101_vid2","videoOnly","e61cc3b6",28
82,"HID101_vid2","videoOnly","e61cc3b6",28
84,"HID101_vid2","videoOnly","e61cc3b6",28
86,"HID101_vid2","videoOnly","e61cc3b6",28
88,"HID101_vid2","videoOnly","e61cc3b6",28
90,"HID101_vid2","videoOnly","e61cc3b6",26.2570140280561
92,"HID101_vid2","videoOnly","e61cc3b6",5.2815
94,"HID101_vid2","videoOnly","e61cc3b6",1.24753499013995
96,"HID101_vid2","videoOnly","e61cc3b6",2.23505577689242
98,"HID101_vid2","videoOnly","e61cc3b6",15.49
100,"HID101_vid2","videoOnly","e61cc3b6",0.0180360721442465
102,"HID101_vid2","videoOnly","e61cc3b6",0
104,"HID101_vid2","videoOnly","e61cc3b6",0
106,"HID101_vid2","videoOnly","e61cc3b6",0
108,"HID101_vid2","videoOnly","e61cc3b6",0
110,"HID101_vid2","videoOnly","e61cc3b6",0
112,"HID101_vid2","videoOnly","e61cc3b6",1.24500000000001
114,"HID101_vid2","videoOnly","e61cc3b6",5
116,"HID101_vid2","videoOnly","e61cc3b6",0.0074850299401199
118,"HID101_vid2","videoOnly","e61cc3b6",0
120,"HID101_vid2","videoOnly","e61cc3b6",0
122,"HID101_vid2","videoOnly","e61cc3b6",2.49500000000001
124,"HID101_vid2","videoOnly","e61cc3b6",0.505006012024036
126,"HID101_vid2","videoOnly","e61cc3b6",0
128,"HID101_vid2","videoOnly","e61cc3b6",3.74249395204754
130,"HID101_vid2","videoOnly","e61cc3b6",7
132,"HID101_vid2","videoOnly","e61cc3b6",7
134,"HID101_vid2","videoOnly","e61cc3b6",7
136,"HID101_vid2","videoOnly","e61cc3b6",7
138,"HID101_vid2","videoOnly","e61cc3b6",7
140,"HID101_vid2","videoOnly","e61cc3b6",0.00700000000003342
142,"HID101_vid2","videoOnly","e61cc3b6",8.73500000000007
144,"HID101_vid2","videoOnly","e61cc3b6",2.51000000000005
146,"HID101_vid2","videoOnly","e61cc3b6",0
148,"HID101_vid2","videoOnly","e61cc3b6",0
150,"HID101_vid2","videoOnly","e61cc3b6",0
152,"HID101_vid2","videoOnly","e61cc3b6",0
154,"HID101_vid2","videoOnly","e61cc3b6",0
156,"HID101_vid2","videoOnly","e61cc3b6",0
158,"HID101_vid2","videoOnly","e61cc3b6",0
160,"HID101_vid2","videoOnly","e61cc3b6",1.74298597194385
162,"HID101_vid2","videoOnly","e61cc3b6",7
164,"HID101_vid2","videoOnly","e61cc3b6",3.51049999999995
166,"HID101_vid2","videoOnly","e61cc3b6",0
168,"HID101_vid2","videoOnly","e61cc3b6",0
170,"HID101_vid2","videoOnly","e61cc3b6",0
2,"HID101_vid2","videoOnly","1903464d",50
4,"HID101_vid2","videoOnly","1903464d",50
6,"HID101_vid2","videoOnly","1903464d",46.25
8,"HID101_vid2","videoOnly","1903464d",37.251501006004
10,"HID101_vid2","videoOnly","1903464d",33.001996007984
12,"HID101_vid2","videoOnly","1903464d",33
14,"HID101_vid2","videoOnly","1903464d",33
16,"HID101_vid2","videoOnly","1903464d",28
18,"HID101_vid2","videoOnly","1903464d",26
20,"HID101_vid2","videoOnly","1903464d",26
22,"HID101_vid2","videoOnly","1903464d",29.9919839679359
24,"HID101_vid2","videoOnly","1903464d",42.7485
26,"HID101_vid2","videoOnly","1903464d",45
28,"HID101_vid2","videoOnly","1903464d",39.5035
30,"HID101_vid2","videoOnly","1903464d",36.503006012024
32,"HID101_vid2","videoOnly","1903464d",46.7425
34,"HID101_vid2","videoOnly","1903464d",47
36,"HID101_vid2","videoOnly","1903464d",46.7505020080321
38,"HID101_vid2","videoOnly","1903464d",46
40,"HID101_vid2","videoOnly","1903464d",46
42,"HID101_vid2","videoOnly","1903464d",46
44,"HID101_vid2","videoOnly","1903464d",46
46,"HID101_vid2","videoOnly","1903464d",46.7505
48,"HID101_vid2","videoOnly","1903464d",41.0039920159681
50,"HID101_vid2","videoOnly","1903464d",41
52,"HID101_vid2","videoOnly","1903464d",45.9975
54,"HID101_vid2","videoOnly","1903464d",46
56,"HID101_vid2","videoOnly","1903464d",45.0020080321285
58,"HID101_vid2","videoOnly","1903464d",41.000998003992
60,"HID101_vid2","videoOnly","1903464d",41
62,"HID101_vid2","videoOnly","1903464d",41
64,"HID101_vid2","videoOnly","1903464d",41
66,"HID101_vid2","videoOnly","1903464d",40.002002004008
68,"HID101_vid2","videoOnly","1903464d",38
70,"HID101_vid2","videoOnly","1903464d",38
72,"HID101_vid2","videoOnly","1903464d",38
74,"HID101_vid2","videoOnly","1903464d",38
76,"HID101_vid2","videoOnly","1903464d",36.0059880239521
78,"HID101_vid2","videoOnly","1903464d",34
80,"HID101_vid2","videoOnly","1903464d",34
82,"HID101_vid2","videoOnly","1903464d",34
84,"HID101_vid2","videoOnly","1903464d",34
86,"HID101_vid2","videoOnly","1903464d",34
88,"HID101_vid2","videoOnly","1903464d",34
90,"HID101_vid2","videoOnly","1903464d",34
92,"HID101_vid2","videoOnly","1903464d",40.9895209580838
94,"HID101_vid2","videoOnly","1903464d",43.9895833333333
96,"HID101_vid2","videoOnly","1903464d",44
98,"HID101_vid2","videoOnly","1903464d",44
100,"HID101_vid2","videoOnly","1903464d",40.255
102,"HID101_vid2","videoOnly","1903464d",39
104,"HID101_vid2","videoOnly","1903464d",38.2544910179641
106,"HID101_vid2","videoOnly","1903464d",36
108,"HID101_vid2","videoOnly","1903464d",52.4660000000001
110,"HID101_vid2","videoOnly","1903464d",73.987997005988
112,"HID101_vid2","videoOnly","1903464d",74.757
114,"HID101_vid2","videoOnly","1903464d",67.7559910179641
116,"HID101_vid2","videoOnly","1903464d",57.5205140280561
118,"HID101_vid2","videoOnly","1903464d",51
120,"HID101_vid2","videoOnly","1903464d",51
122,"HID101_vid2","videoOnly","1903464d",51
124,"HID101_vid2","videoOnly","1903464d",51
126,"HID101_vid2","videoOnly","1903464d",51
128,"HID101_vid2","videoOnly","1903464d",51
130,"HID101_vid2","videoOnly","1903464d",61.9740518962076
132,"HID101_vid2","videoOnly","1903464d",64
134,"HID101_vid2","videoOnly","1903464d",64
136,"HID101_vid2","videoOnly","1903464d",64
138,"HID101_vid2","videoOnly","1903464d",64
140,"HID101_vid2","videoOnly","1903464d",49.5374999999998
142,"HID101_vid2","videoOnly","1903464d",39
144,"HID101_vid2","videoOnly","1903464d",39
146,"HID101_vid2","videoOnly","1903464d",39
148,"HID101_vid2","videoOnly","1903464d",39
150,"HID101_vid2","videoOnly","1903464d",32.5105
152,"HID101_vid2","videoOnly","1903464d",32
154,"HID101_vid2","videoOnly","1903464d",32
156,"HID101_vid2","videoOnly","1903464d",51.1935018760077
158,"HID101_vid2","videoOnly","1903464d",70.494
160,"HID101_vid2","videoOnly","1903464d",71
162,"HID101_vid2","videoOnly","1903464d",68.0299401197605
164,"HID101_vid2","videoOnly","1903464d",54.0100200400801
166,"HID101_vid2","videoOnly","1903464d",54
168,"HID101_vid2","videoOnly","1903464d",54
170,"HID101_vid2","videoOnly","1903464d",54
2,"HID101_vid2","videoOnly","69a3ebe6",50
4,"HID101_vid2","videoOnly","69a3ebe6",50
6,"HID101_vid2","videoOnly","69a3ebe6",42.75
8,"HID101_vid2","videoOnly","69a3ebe6",21
10,"HID101_vid2","videoOnly","69a3ebe6",21
12,"HID101_vid2","videoOnly","69a3ebe6",21
14,"HID101_vid2","videoOnly","69a3ebe6",21
16,"HID101_vid2","videoOnly","69a3ebe6",21
18,"HID101_vid2","videoOnly","69a3ebe6",15.0039920159681
20,"HID101_vid2","videoOnly","69a3ebe6",13
22,"HID101_vid2","videoOnly","69a3ebe6",13
24,"HID101_vid2","videoOnly","69a3ebe6",13
26,"HID101_vid2","videoOnly","69a3ebe6",13
28,"HID101_vid2","videoOnly","69a3ebe6",13
30,"HID101_vid2","videoOnly","69a3ebe6",13
32,"HID101_vid2","videoOnly","69a3ebe6",13
34,"HID101_vid2","videoOnly","69a3ebe6",10.5
36,"HID101_vid2","videoOnly","69a3ebe6",11.75
38,"HID101_vid2","videoOnly","69a3ebe6",23
40,"HID101_vid2","videoOnly","69a3ebe6",23
42,"HID101_vid2","videoOnly","69a3ebe6",23
44,"HID101_vid2","videoOnly","69a3ebe6",23
46,"HID101_vid2","videoOnly","69a3ebe6",23
48,"HID101_vid2","videoOnly","69a3ebe6",19.25
50,"HID101_vid2","videoOnly","69a3ebe6",18
52,"HID101_vid2","videoOnly","69a3ebe6",18
54,"HID101_vid2","videoOnly","69a3ebe6",18
56,"HID101_vid2","videoOnly","69a3ebe6",18
58,"HID101_vid2","videoOnly","69a3ebe6",18
60,"HID101_vid2","videoOnly","69a3ebe6",18
62,"HID101_vid2","videoOnly","69a3ebe6",18
64,"HID101_vid2","videoOnly","69a3ebe6",18
66,"HID101_vid2","videoOnly","69a3ebe6",18
68,"HID101_vid2","videoOnly","69a3ebe6",14.0039920159681
70,"HID101_vid2","videoOnly","69a3ebe6",10
72,"HID101_vid2","videoOnly","69a3ebe6",10
74,"HID101_vid2","videoOnly","69a3ebe6",10
76,"HID101_vid2","videoOnly","69a3ebe6",10
78,"HID101_vid2","videoOnly","69a3ebe6",10
80,"HID101_vid2","videoOnly","69a3ebe6",10
82,"HID101_vid2","videoOnly","69a3ebe6",10
84,"HID101_vid2","videoOnly","69a3ebe6",7.5
86,"HID101_vid2","videoOnly","69a3ebe6",9.5
88,"HID101_vid2","videoOnly","69a3ebe6",11
90,"HID101_vid2","videoOnly","69a3ebe6",11
92,"HID101_vid2","videoOnly","69a3ebe6",11
94,"HID101_vid2","videoOnly","69a3ebe6",11
96,"HID101_vid2","videoOnly","69a3ebe6",11
98,"HID101_vid2","videoOnly","69a3ebe6",11
100,"HID101_vid2","videoOnly","69a3ebe6",18.5
102,"HID101_vid2","videoOnly","69a3ebe6",21
104,"HID101_vid2","videoOnly","69a3ebe6",23
106,"HID101_vid2","videoOnly","69a3ebe6",29
108,"HID101_vid2","videoOnly","69a3ebe6",29
110,"HID101_vid2","videoOnly","69a3ebe6",29
112,"HID101_vid2","videoOnly","69a3ebe6",29
114,"HID101_vid2","videoOnly","69a3ebe6",29
116,"HID101_vid2","videoOnly","69a3ebe6",29
118,"HID101_vid2","videoOnly","69a3ebe6",26.5
120,"HID101_vid2","videoOnly","69a3ebe6",19
122,"HID101_vid2","videoOnly","69a3ebe6",19
124,"HID101_vid2","videoOnly","69a3ebe6",19
126,"HID101_vid2","videoOnly","69a3ebe6",19
128,"HID101_vid2","videoOnly","69a3ebe6",19
130,"HID101_vid2","videoOnly","69a3ebe6",19
132,"HID101_vid2","videoOnly","69a3ebe6",19
134,"HID101_vid2","videoOnly","69a3ebe6",19
136,"HID101_vid2","videoOnly","69a3ebe6",17
138,"HID101_vid2","videoOnly","69a3ebe6",11
140,"HID101_vid2","videoOnly","69a3ebe6",11
142,"HID101_vid2","videoOnly","69a3ebe6",11
144,"HID101_vid2","videoOnly","69a3ebe6",11
146,"HID101_vid2","videoOnly","69a3ebe6",11
148,"HID101_vid2","videoOnly","69a3ebe6",11
150,"HID101_vid2","videoOnly","69a3ebe6",11
152,"HID101_vid2","videoOnly","69a3ebe6",11
154,"HID101_vid2","videoOnly","69a3ebe6",11
156,"HID101_vid2","videoOnly","69a3ebe6",11
158,"HID101_vid2","videoOnly","69a3ebe6",11
160,"HID101_vid2","videoOnly","69a3ebe6",11
162,"HID101_vid2","videoOnly","69a3ebe6",11
164,"HID101_vid2","videoOnly","69a3ebe6",11
166,"HID101_vid2","videoOnly","69a3ebe6",8
168,"HID101_vid2","videoOnly","69a3ebe6",25
170,"HID101_vid2","videoOnly","69a3ebe6",50
2,"HID101_vid2","videoOnly","e3db2aea",50
4,"HID101_vid2","videoOnly","e3db2aea",50
6,"HID101_vid2","videoOnly","e3db2aea",35.8446215139442
8,"HID101_vid2","videoOnly","e3db2aea",31
10,"HID101_vid2","videoOnly","e3db2aea",31
12,"HID101_vid2","videoOnly","e3db2aea",31
14,"HID101_vid2","videoOnly","e3db2aea",31
16,"HID101_vid2","videoOnly","e3db2aea",31
18,"HID101_vid2","videoOnly","e3db2aea",31
20,"HID101_vid2","videoOnly","e3db2aea",31
22,"HID101_vid2","videoOnly","e3db2aea",27.3149801587302
24,"HID101_vid2","videoOnly","e3db2aea",14
26,"HID101_vid2","videoOnly","e3db2aea",14
28,"HID101_vid2","videoOnly","e3db2aea",2.46107784431139
30,"HID101_vid2","videoOnly","e3db2aea",2
32,"HID101_vid2","videoOnly","e3db2aea",2
34,"HID101_vid2","videoOnly","e3db2aea",2
36,"HID101_vid2","videoOnly","e3db2aea",2
38,"HID101_vid2","videoOnly","e3db2aea",2
40,"HID101_vid2","videoOnly","e3db2aea",2
42,"HID101_vid2","videoOnly","e3db2aea",2
44,"HID101_vid2","videoOnly","e3db2aea",2
46,"HID101_vid2","videoOnly","e3db2aea",2
48,"HID101_vid2","videoOnly","e3db2aea",2
50,"HID101_vid2","videoOnly","e3db2aea",2
52,"HID101_vid2","videoOnly","e3db2aea",6.6195652173913
54,"HID101_vid2","videoOnly","e3db2aea",7
56,"HID101_vid2","videoOnly","e3db2aea",7
58,"HID101_vid2","videoOnly","e3db2aea",7
60,"HID101_vid2","videoOnly","e3db2aea",7
62,"HID101_vid2","videoOnly","e3db2aea",7
64,"HID101_vid2","videoOnly","e3db2aea",7
66,"HID101_vid2","videoOnly","e3db2aea",7
68,"HID101_vid2","videoOnly","e3db2aea",7
70,"HID101_vid2","videoOnly","e3db2aea",7
72,"HID101_vid2","videoOnly","e3db2aea",7
74,"HID101_vid2","videoOnly","e3db2aea",7
76,"HID101_vid2","videoOnly","e3db2aea",7
78,"HID101_vid2","videoOnly","e3db2aea",7
80,"HID101_vid2","videoOnly","e3db2aea",7
82,"HID101_vid2","videoOnly","e3db2aea",7
84,"HID101_vid2","videoOnly","e3db2aea",7
86,"HID101_vid2","videoOnly","e3db2aea",7
88,"HID101_vid2","videoOnly","e3db2aea",7
90,"HID101_vid2","videoOnly","e3db2aea",7
92,"HID101_vid2","videoOnly","e3db2aea",7
94,"HID101_vid2","videoOnly","e3db2aea",7
96,"HID101_vid2","videoOnly","e3db2aea",7
98,"HID101_vid2","videoOnly","e3db2aea",7
100,"HID101_vid2","videoOnly","e3db2aea",7
102,"HID101_vid2","videoOnly","e3db2aea",7
104,"HID101_vid2","videoOnly","e3db2aea",7
106,"HID101_vid2","videoOnly","e3db2aea",7
108,"HID101_vid2","videoOnly","e3db2aea",7
110,"HID101_vid2","videoOnly","e3db2aea",9.398406374502
112,"HID101_vid2","videoOnly","e3db2aea",14
114,"HID101_vid2","videoOnly","e3db2aea",14
116,"HID101_vid2","videoOnly","e3db2aea",19.0119760479042
118,"HID101_vid2","videoOnly","e3db2aea",20
120,"HID101_vid2","videoOnly","e3db2aea",20
122,"HID101_vid2","videoOnly","e3db2aea",20
124,"HID101_vid2","videoOnly","e3db2aea",20
126,"HID101_vid2","videoOnly","e3db2aea",20
128,"HID101_vid2","videoOnly","e3db2aea",15.91
130,"HID101_vid2","videoOnly","e3db2aea",15
132,"HID101_vid2","videoOnly","e3db2aea",15
134,"HID101_vid2","videoOnly","e3db2aea",15
136,"HID101_vid2","videoOnly","e3db2aea",15
138,"HID101_vid2","videoOnly","e3db2aea",15
140,"HID101_vid2","videoOnly","e3db2aea",15
142,"HID101_vid2","videoOnly","e3db2aea",15
144,"HID101_vid2","videoOnly","e3db2aea",15
146,"HID101_vid2","videoOnly","e3db2aea",15
148,"HID101_vid2","videoOnly","e3db2aea",15
150,"HID101_vid2","videoOnly","e3db2aea",15
152,"HID101_vid2","videoOnly","e3db2aea",15
154,"HID101_vid2","videoOnly","e3db2aea",15
156,"HID101_vid2","videoOnly","e3db2aea",15
158,"HID101_vid2","videoOnly","e3db2aea",15
160,"HID101_vid2","videoOnly","e3db2aea",19.2195608782435
162,"HID101_vid2","videoOnly","e3db2aea",23
164,"HID101_vid2","videoOnly","e3db2aea",23
166,"HID101_vid2","videoOnly","e3db2aea",23
168,"HID101_vid2","videoOnly","e3db2aea",23
170,"HID101_vid2","videoOnly","e3db2aea",23
2,"HID101_vid2","videoOnly","6391ac76",50
4,"HID101_vid2","videoOnly","6391ac76",50
6,"HID101_vid2","videoOnly","6391ac76",39
8,"HID101_vid2","videoOnly","6391ac76",34
10,"HID101_vid2","videoOnly","6391ac76",34
12,"HID101_vid2","videoOnly","6391ac76",34
14,"HID101_vid2","videoOnly","6391ac76",34
16,"HID101_vid2","videoOnly","6391ac76",34
18,"HID101_vid2","videoOnly","6391ac76",34
20,"HID101_vid2","videoOnly","6391ac76",34
22,"HID101_vid2","videoOnly","6391ac76",31.998004008016
24,"HID101_vid2","videoOnly","6391ac76",45.996
26,"HID101_vid2","videoOnly","6391ac76",46
28,"HID101_vid2","videoOnly","6391ac76",46
30,"HID101_vid2","videoOnly","6391ac76",42.5
32,"HID101_vid2","videoOnly","6391ac76",39
34,"HID101_vid2","videoOnly","6391ac76",39
36,"HID101_vid2","videoOnly","6391ac76",39
38,"HID101_vid2","videoOnly","6391ac76",39
40,"HID101_vid2","videoOnly","6391ac76",39
42,"HID101_vid2","videoOnly","6391ac76",39
44,"HID101_vid2","videoOnly","6391ac76",39
46,"HID101_vid2","videoOnly","6391ac76",34
48,"HID101_vid2","videoOnly","6391ac76",29
50,"HID101_vid2","videoOnly","6391ac76",29
52,"HID101_vid2","videoOnly","6391ac76",29
54,"HID101_vid2","videoOnly","6391ac76",29
56,"HID101_vid2","videoOnly","6391ac76",29
58,"HID101_vid2","videoOnly","6391ac76",29
60,"HID101_vid2","videoOnly","6391ac76",29
62,"HID101_vid2","videoOnly","6391ac76",27.75
64,"HID101_vid2","videoOnly","6391ac76",24
66,"HID101_vid2","videoOnly","6391ac76",24
68,"HID101_vid2","videoOnly","6391ac76",24
70,"HID101_vid2","videoOnly","6391ac76",24
72,"HID101_vid2","videoOnly","6391ac76",24
74,"HID101_vid2","videoOnly","6391ac76",24
76,"HID101_vid2","videoOnly","6391ac76",24
78,"HID101_vid2","videoOnly","6391ac76",28.9949899799599
80,"HID101_vid2","videoOnly","6391ac76",34
82,"HID101_vid2","videoOnly","6391ac76",34
84,"HID101_vid2","videoOnly","6391ac76",39.4890438247012
86,"HID101_vid2","videoOnly","6391ac76",45
88,"HID101_vid2","videoOnly","6391ac76",45
90,"HID101_vid2","videoOnly","6391ac76",45
92,"HID101_vid2","videoOnly","6391ac76",45
94,"HID101_vid2","videoOnly","6391ac76",45
96,"HID101_vid2","videoOnly","6391ac76",43.5030060120241
98,"HID101_vid2","videoOnly","6391ac76",38.003992015968
100,"HID101_vid2","videoOnly","6391ac76",35
102,"HID101_vid2","videoOnly","6391ac76",35
104,"HID101_vid2","videoOnly","6391ac76",35
106,"HID101_vid2","videoOnly","6391ac76",35
108,"HID101_vid2","videoOnly","6391ac76",56.2264969059876
110,"HID101_vid2","videoOnly","6391ac76",74.7475
112,"HID101_vid2","videoOnly","6391ac76",76
114,"HID101_vid2","videoOnly","6391ac76",76
116,"HID101_vid2","videoOnly","6391ac76",68.7549900199601
118,"HID101_vid2","videoOnly","6391ac76",63
120,"HID101_vid2","videoOnly","6391ac76",63
122,"HID101_vid2","videoOnly","6391ac76",63
124,"HID101_vid2","videoOnly","6391ac76",63
126,"HID101_vid2","videoOnly","6391ac76",76.4954909819639
128,"HID101_vid2","videoOnly","6391ac76",81
130,"HID101_vid2","videoOnly","6391ac76",81
132,"HID101_vid2","videoOnly","6391ac76",81
134,"HID101_vid2","videoOnly","6391ac76",81
136,"HID101_vid2","videoOnly","6391ac76",81
138,"HID101_vid2","videoOnly","6391ac76",66.5144710578843
140,"HID101_vid2","videoOnly","6391ac76",52
142,"HID101_vid2","videoOnly","6391ac76",52
144,"HID101_vid2","videoOnly","6391ac76",52
146,"HID101_vid2","videoOnly","6391ac76",52
148,"HID101_vid2","videoOnly","6391ac76",52
150,"HID101_vid2","videoOnly","6391ac76",52
152,"HID101_vid2","videoOnly","6391ac76",52
154,"HID101_vid2","videoOnly","6391ac76",52
156,"HID101_vid2","videoOnly","6391ac76",52
158,"HID101_vid2","videoOnly","6391ac76",56.7310756972111
160,"HID101_vid2","videoOnly","6391ac76",71
162,"HID101_vid2","videoOnly","6391ac76",71
164,"HID101_vid2","videoOnly","6391ac76",71
166,"HID101_vid2","videoOnly","6391ac76",71
168,"HID101_vid2","videoOnly","6391ac76",71
170,"HID101_vid2","videoOnly","6391ac76",71
2,"HID101_vid2","videoOnly","6940b02e",33.5109780439122
4,"HID101_vid2","videoOnly","6940b02e",28
6,"HID101_vid2","videoOnly","6940b02e",28
8,"HID101_vid2","videoOnly","6940b02e",28
10,"HID101_vid2","videoOnly","6940b02e",28
12,"HID101_vid2","videoOnly","6940b02e",28
14,"HID101_vid2","videoOnly","6940b02e",28
16,"HID101_vid2","videoOnly","6940b02e",35.493993987976
18,"HID101_vid2","videoOnly","6940b02e",37
20,"HID101_vid2","videoOnly","6940b02e",37
22,"HID101_vid2","videoOnly","6940b02e",37
24,"HID101_vid2","videoOnly","6940b02e",37
26,"HID101_vid2","videoOnly","6940b02e",37
28,"HID101_vid2","videoOnly","6940b02e",37
30,"HID101_vid2","videoOnly","6940b02e",46.7385
32,"HID101_vid2","videoOnly","6940b02e",56.502
