"participantID","videoID","order","condition","comprehensionCheckQ1Correct","comprehensionCheckQ2Correct","accuracy","IRI_EC","IRI_PT","IRI_PD","LT_Empathy","SPS","SIAS","gender","age"
"6a06a958","129_5",3,"videoOnly",NA,NA,-0.37921841816781,28,19,21,11,35,44,"F",57
"d97ade0e","161_3",3,"videoOnly",NA,NA,0.369227657757582,13,13,11,13,12,14,"F",47
"2967dd9f","147_2",3,"videoOnly",NA,NA,-0.0270056299845748,21,22,15,11,22,19,"M",31
"c21d8d55","167_2",3,"videoOnly",NA,NA,0.504362355750175,24,19,5,12,29,18,"F",47
"19448cff","120_1",3,"videoOnly",NA,NA,-0.129559914907539,21,28,12,13,49,74,"F",22
"f0715e54","147_2",3,"videoOnly",NA,NA,0.306375484183883,23,20,9,10,12,18,"F",35
"c704493a","161_3",3,"videoOnly",NA,NA,0.216972997407356,27,24,9,12,4,24,"F",71
"49cebeff","129_5",3,"videoOnly",NA,NA,-0.503262242310049,20,21,3,12,3,7,"F",37
"eb51137c","170_2",3,"videoOnly",NA,NA,0.0174649704691448,25,23,1,13,12,19,"M",27
"65a80f85","129_5",3,"videoOnly",NA,NA,-0.839848597218643,24,18,0,12,2,6,"M",59
"6d6054bb","121_5",3,"videoOnly",NA,NA,-0.901084139676393,25,27,0,12,40,39,"F",38
"d57f5b6d","167_2",3,"videoOnly",NA,NA,0.741515926041774,26,20,4,12,5,9,"F",63
"8d9b59f9","174_3",3,"videoOnly",NA,NA,0.281984931924055,18,14,22,13,43,60,"F",67
"b7361412","135_3",3,"videoOnly",NA,NA,-0.271603515990154,20,25,3,13,35,53,"F",29
"25f61d7c","129_5",3,"videoOnly",NA,NA,-0.885166408662761,22,17,12,12,52,45,"F",41
"df470d8f","124_3",3,"videoOnly",NA,NA,-0.214273719298768,21,14,5,13,8,11,"F",34
"cb35e041","174_2",3,"videoOnly",NA,NA,0.751285155401802,21,21,7,12,21,18,"M",35
"e53069f7","137_6",3,"videoOnly",NA,NA,0.224585178261228,17,21,14,10,15,31,"M",63
"69a3ebe6","174_2",3,"videoOnly",NA,NA,0.313172238197278,21,22,8,16,0,5,"M",23
"d17d0094","174_3",3,"videoOnly",NA,NA,0.175156676505663,19,19,9,13,50,59,"F",23
"0a11f7be","181_4",3,"videoOnly",NA,NA,0.306972894743076,20,18,9,15,11,15,"F",51
"d84d5853","181_2",3,"videoOnly",NA,NA,0.100985338286174,25,28,6,12,0,4,NA,45
"96d39f35","124_3",3,"videoOnly",NA,NA,0.345534768468543,5,16,8,12,9,30,"M",26
"a3cbb732","170_2",3,"videoOnly",NA,NA,0.77833944791453,25,18,0,12,7,15,"F",55
"de98cb8f","121_5",3,"videoOnly",NA,NA,-0.767632392544408,28,23,3,12,24,35,"F",25
"7e32dc2e","120_1",3,"videoOnly",NA,NA,0.244748439087543,21,18,11,13,37,50,"F",46
"d36fe703","128_2",3,"videoOnly",NA,NA,-0.884462036955026,14,6,12,6,28,33,"M",37
"22f2fc0c","181_4",3,"videoOnly",NA,NA,-0.291558627829179,21,23,15,12,56,61,"M",27
"c8b2e966","129_5",3,"videoOnly",NA,NA,-0.051708025578089,22,28,2,14,14,17,"F",25
"4beb0626","129_2",3,"videoOnly",NA,NA,0.453965534352182,21,18,12,9,18,28,"F",23
"e00f9067","151_2",3,"videoOnly",NA,NA,0.423164863587679,13,13,17,12,40,32,"M",26
"40d47bce","120_1",3,"videoOnly",NA,NA,0.208424997873704,25,21,19,10,23,43,"F",35
"b2990de8","178_6",3,"videoOnly",NA,NA,-0.4627434015396,18,17,8,12,5,6,"M",39
"73bb9aa5","173_6",3,"videoOnly",NA,NA,0.291735099441391,14,14,20,10,60,60,"F",22
"95e8f522","129_2",3,"videoOnly",NA,NA,-0.316118694579908,17,25,4,10,18,14,"F",42
"b29100e5","153_3",3,"videoOnly",NA,NA,0.110667288711294,12,17,6,2,1,12,"F",25
"8e548c69","116_5",3,"videoOnly",NA,NA,0.0269334443474268,4,26,0,12,22,49,"M",47
"b3e025ad","151_2",3,"videoOnly",NA,NA,0.77548623714351,25,26,0,11,0,10,"F",26
"8024894d","121_5",3,"videoOnly",NA,NA,-0.840370437481525,25,19,10,12,49,25,"M",25
"9f4ce400","178_6",3,"videoOnly",NA,NA,-0.208836882517312,19,9,28,8,19,9,"F",25
"19d1456b","147_5",3,"videoOnly",NA,NA,0.278981091825432,26,22,4,12,9,22,"F",41
"f75a8821","129_5",3,"videoOnly",NA,NA,-0.796878002386426,25,26,6,11,17,19,"M",26
"2b25e8a8","129_2",3,"videoOnly",NA,NA,0.386359663173142,28,28,8,12,0,4,"F",46
"8493608a","151_2",3,"videoOnly",NA,NA,0.85004759176932,28,28,12,12,12,7,"F",45
"08302a89","173_4",3,"videoOnly",NA,NA,-0.871685833999846,28,28,2,12,12,7,"M",34
"72efe0fb","167_2",3,"videoOnly",NA,NA,0.16461089543428,22,22,0,12,1,5,"M",36
"d8d9333f","167_2",3,"videoOnly",NA,NA,0.806295702706172,21,25,11,9,21,42,"F",28
"2116a832","129_5",3,"videoOnly",NA,NA,-0.79717669168688,28,23,6,12,8,12,"M",64
"bef34f2e","120_1",3,"videoOnly",NA,NA,0.280730454901165,23,21,12,11,42,39,"F",24
"05503c64","174_3",3,"videoOnly",NA,NA,0.310551025225008,8,17,0,9,9,6,"M",51
"66c0a55f","147_2",3,"videoOnly",NA,NA,0.0181501330250487,26,22,5,10,18,35,"M",23
"42499473","161_3",3,"videoOnly",NA,NA,0.431165744563236,24,28,12,10,3,5,"F",20
"6541d640","129_2",3,"videoOnly",NA,NA,0.122010973359726,27,24,5,17,18,54,"F",59
"e5e45555","153_3",3,"videoOnly",NA,NA,0.277753720442747,28,14,1,12,1,10,"F",69
"90d6728c","181_4",3,"videoOnly",NA,NA,0.206216253720132,1,15,6,12,3,25,"M",35
"aa298f02","178_6",3,"videoOnly",NA,NA,-0.460491811414781,20,17,9,9,9,38,"F",28
"0f06079b","167_2",3,"videoOnly",NA,NA,-0.542459244716003,20,17,18,12,34,44,"M",38
"93b4d2ed","153_3",3,"videoOnly",NA,NA,0.229703865395177,28,28,7,12,21,23,"M",36
"c2ec83b6","124_3",3,"videoOnly",NA,NA,0.42738365459628,22,17,14,13,31,47,"F",55
"28d6193e","116_5",3,"videoOnly",NA,NA,0.0164948647745568,23,27,1,14,0,4,"M",26
"0f443fd4","135_3",3,"videoOnly",NA,NA,-0.630125989688532,27,20,21,12,37,20,"F",36
"0d6a6af4","120_1",3,"videoOnly",NA,NA,0.175546259656342,20,20,8,12,45,42,"F",33
"d1e734ed","128_2",3,"videoOnly",NA,NA,0.530739230700403,28,23,17,13,4,4,"F",44
"f66aa4f2","147_2",3,"videoOnly",NA,NA,0.319585101088002,26,27,14,12,35,55,"F",72
"c83d5a40","128_2",3,"videoOnly",NA,NA,-0.273750283630653,20,19,4,12,47,59,"M",42
"66af7e27","129_5",3,"videoOnly",NA,NA,0.117678386130431,22,19,8,12,15,20,"M",44
"7dedce6d","153_3",3,"videoOnly",NA,NA,0.909196070888838,21,18,12,12,33,43,"F",41
"ca117a85","153_3",3,"videoOnly",NA,NA,0.189565703305865,25,23,17,11,39,40,"M",23
"73ad64f2","167_2",3,"videoOnly",NA,NA,-0.348876602851251,26,21,23,12,20,44,"F",43
"6f37f30d","147_5",3,"videoOnly",NA,NA,-0.30404675989389,25,23,4,12,4,10,"F",41
"19c7de06","147_5",3,"videoOnly",NA,NA,-0.223853489206137,20,16,8,12,36,39,"F",45
"243ee77b","171_1",3,"videoOnly",NA,NA,-0.45611687136555,25,22,11,13,3,17,"F",26
"568a1baf","129_2",3,"videoOnly",NA,NA,-0.244138881420009,23,21,3,12,10,11,"F",35
"93fb2e67","181_2",3,"videoOnly",NA,NA,0.364649498986427,27,24,17,10,53,26,"M",31
"393e2002","181_2",3,"videoOnly",NA,NA,0.0985860957978192,26,24,0,12,0,4,"F",31
"1a9f2091","173_6",3,"videoOnly",NA,NA,-0.0402034239388217,18,11,8,10,8,37,"M",43
"bf2542f4","174_3",3,"videoOnly",NA,NA,0.671009129603485,27,18,13,12,44,44,"F",27
"5725e5ef","153_3",3,"videoOnly",NA,NA,0.834817267242193,20,21,8,12,20,17,"M",34
"a6c8e748","178_6",3,"videoOnly",NA,NA,0.117100515277312,28,28,4,12,4,4,"F",53
"b3785a66","178_6",3,"videoOnly",NA,NA,-0.0926660743957313,13,13,15,11,39,35,"M",24
"84bb608e","174_2",3,"videoOnly",NA,NA,0.235783765388051,24,24,18,12,42,65,"F",27
"8cd581f0","181_2",3,"videoOnly",NA,NA,0.70724224167183,28,22,14,12,29,40,"F",59
"e8690a63","153_3",3,"videoOnly",NA,NA,0.278319411344532,20,28,28,8,72,50,"F",31
"69677df3","137_6",3,"videoOnly",NA,NA,-0.586225714877081,8,7,11,13,31,50,"M",32
"0be6f6ad","147_5",3,"videoOnly",NA,NA,0.443303979923779,27,27,9,12,28,34,"F",29
"8bd904ea","128_2",3,"videoOnly",NA,NA,-0.037094867834605,28,27,4,12,5,4,"F",49
"4ddacf07","129_5",3,"videoOnly",NA,NA,0.148925749540784,15,12,2,11,4,5,"M",32
"24c11a53","129_5",3,"videoOnly",NA,NA,-0.131248894410081,16,28,8,12,13,29,"M",51
"7bbe3dac","174_2",3,"videoOnly",NA,NA,0.471508708484542,23,23,13,9,46,48,"M",33
"3ebd7027","151_2",3,"videoOnly",NA,NA,0.799157455643664,17,20,7,11,30,43,"M",32
"13ec5e6f","178_6",3,"videoOnly",NA,NA,-0.478283902361662,21,22,7,12,19,35,"M",34
"43fe99d7","167_2",3,"videoOnly",NA,NA,0.0913327501915673,20,14,5,11,18,26,"M",3
"36a9890b","147_5",3,"videoOnly",NA,NA,0.134154731586384,15,13,24,11,40,47,"M",36
"09ebc568","147_5",3,"videoOnly",NA,NA,0.439542143359533,7,4,3,9,52,68,"M",25
"dbff13c1","120_1",3,"videoOnly",NA,NA,0.0611825503832002,25,27,9,13,12,20,"F",25
"cd1fc2f5","173_6",3,"videoOnly",NA,NA,-0.2460556493339,17,10,14,13,40,37,"M",23
"277b108b","173_4",3,"videoOnly",NA,NA,-0.918384747306476,23,18,3,12,7,13,"M",42
"c37378dd","170_2",3,"videoOnly",NA,NA,-0.515141656739746,28,28,0,12,5,17,"F",39
"70c5f106","173_6",3,"videoOnly",NA,NA,-0.886733924928095,26,28,7,17,32,40,"M",29
"889b1c97","135_3",3,"videoOnly",NA,NA,-0.808451189158415,27,25,6,12,1,4,"F",29
"e92979cc","121_5",3,"videoOnly",NA,NA,0.0883669108879427,26,19,6,11,10,30,"F",20
"3ed9cc50","124_3",3,"videoOnly",NA,NA,0.50730448390061,25,24,14,12,33,46,"M",37
"610af9cb","147_5",3,"videoOnly",NA,NA,-0.202034525302732,28,25,6,11,15,34,"F",37
"51f6749b","173_6",3,"videoOnly",NA,NA,0.490540182551439,14,14,11,12,41,58,"F",53
"b6941e03","153_3",3,"videoOnly",NA,NA,0.015836552809047,19,21,0,12,4,3,"M",49
"3bad909a","135_3",3,"videoOnly",NA,NA,-0.806546889008779,12,13,16,13,48,53,"M",30
"866f956f","167_2",3,"videoOnly",NA,NA,0.729714675700863,15,10,6,12,17,23,"M",61
"a8a36cac","167_2",3,"videoOnly",NA,NA,0.24016560729271,5,21,0,13,29,39,"M",37
"b4ed151e","129_2",3,"videoOnly",NA,NA,0.37658890619771,26,20,10,13,48,30,"M",33
"6c56b66c","174_2",3,"videoOnly",NA,NA,0.085112737714752,26,25,0,9,0,6,"M",45
"5f215821","137_6",3,"videoOnly",NA,NA,0.669381367100079,24,21,12,11,52,59,"F",41
"d60f649c","173_6",3,"videoOnly",NA,NA,-0.233072652123128,21,23,12,17,34,24,"M",29
"00d76c86","129_5",3,"videoOnly",NA,NA,-0.757913451117617,27,25,13,12,34,57,"F",29
"d7093703","173_6",3,"videoOnly",NA,NA,-0.620020578202555,20,21,9,12,2,11,"F",43
"6ffa96d8","173_4",3,"videoOnly",NA,NA,-0.3237416265505,28,27,22,11,27,17,"F",59
"1e6a8842","116_5",3,"videoOnly",NA,NA,0.0281204360289781,21,21,8,12,0,8,"F",50
"c2942e87","121_5",3,"videoOnly",NA,NA,-0.371723971062988,17,13,14,8,32,32,"F",45
"453e0326","167_2",3,"videoOnly",NA,NA,0.214188306190001,24,24,18,12,34,20,"F",28
"25229983","147_2",3,"videoOnly",NA,NA,-0.0458309107595992,17,19,7,15,24,46,"M",30
"81f9af65","181_2",3,"videoOnly",NA,NA,-0.180706739652929,17,19,3,12,6,4,"F",47
"e16e98bb","174_3",3,"videoOnly",NA,NA,0.293713229510962,23,19,12,12,27,27,"F",33
"879e8bdd","181_4",3,"videoOnly",NA,NA,0.40772829583313,27,28,20,12,43,20,"F",33
"d90fae2e","137_6",3,"videoOnly",NA,NA,0.272339992487795,18,18,23,11,68,69,"F",25
"042b5df1","174_2",3,"videoOnly",NA,NA,-0.149761718397554,28,16,5,12,54,43,"F",25
"4e7afb61","116_5",3,"videoOnly",NA,NA,0.0309531915935595,28,28,10,10,29,13,"F",29
"53a690b5","181_4",3,"videoOnly",NA,NA,0.0701314013209504,28,24,4,12,24,39,"M",32
"c3a11fc3","170_2",3,"videoOnly",NA,NA,0.227099236825201,23,23,4,12,0,5,"M",24
"acbe3232","135_3",3,"videoOnly",NA,NA,-0.718101705380078,20,15,6,11,10,28,"F",33
"5cc2c70d","174_3",3,"videoOnly",NA,NA,0.430604655989595,23,22,6,11,24,22,"M",28
"0c35a2b2","173_6",3,"videoOnly",NA,NA,-0.499066819045644,27,28,4,12,3,9,"F",31
"e8bd8493","116_5",3,"videoOnly",NA,NA,0.216371527295212,28,25,9,17,7,36,"F",68
"65842ff8","129_5",3,"videoOnly",NA,NA,-0.799810482590355,9,15,4,12,6,16,"M",32
"227ac3ad","178_6",3,"videoOnly",NA,NA,-0.224013810514555,27,18,22,12,2,11,"F",32
"30c8d7d1","173_6",3,"videoOnly",NA,NA,0.740445279145883,21,21,9,12,0,7,"M",60
"cd09cd99","129_5",3,"videoOnly",NA,NA,-0.228864657971952,23,20,0,12,3,3,"M",48
"05344e8f","124_3",3,"videoOnly",NA,NA,0.488155208476343,8,14,1,14,20,13,"M",31
"475d5b69","137_6",3,"videoOnly",NA,NA,-0.808655367169427,23,12,20,14,43,61,"M",42
"0153ee62","181_4",3,"videoOnly",NA,NA,0.515370966865971,27,20,14,13,52,70,"F",29
"cfac501b","128_2",3,"videoOnly",NA,NA,0.818306945497833,24,23,20,12,5,11,"F",45
"054213d4","120_1",3,"videoOnly",NA,NA,0.168837562530304,27,28,6,12,35,41,"M",40
"49232f22","147_5",3,"videoOnly",NA,NA,-0.0916174065546945,28,22,0,12,22,17,"F",50
"af810319","181_2",3,"videoOnly",NA,NA,0.178771516165292,28,28,9,12,4,6,"F",45
"9a5f2ecd","129_2",3,"videoOnly",NA,NA,-0.00923483314286985,20,26,7,12,7,10,"M",24
"1a89b5c0","147_2",3,"videoOnly",NA,NA,0.146652563635019,24,24,10,12,21,21,"F",27
"11339361","147_2",3,"videoOnly",NA,NA,0.32446169513716,19,19,18,11,4,6,"M",55
"d1144cb1","181_4",3,"videoOnly",NA,NA,0.536650086086234,8,21,2,13,21,37,"M",19
"d1ea4a3c","174_2",3,"videoOnly",NA,NA,-0.0636965191145333,19,15,11,15,5,25,"M",28
"5a426f16","116_5",3,"videoOnly",NA,NA,0.0523397542614637,22,24,5,10,41,42,"M",24
"59ed5f29","181_4",3,"videoOnly",NA,NA,0.382798047926221,20,13,2,12,11,35,"M",47
"dea85df8","181_2",3,"videoOnly",NA,NA,0.873714838164822,7,0,13,12,75,76,"F",42
"91f410c2","120_1",3,"videoOnly",NA,NA,-0.0290777673999901,28,27,16,15,52,41,"M",41
"d7976bb7","128_2",3,"videoOnly",NA,NA,0.703522862234349,25,28,1,12,1,7,"M",26
"adb0cbd4","167_2",3,"videoOnly",NA,NA,-0.311323648685414,23,24,3,11,8,12,"F",33
"07c176cc","178_6",3,"videoOnly",NA,NA,-0.279353271550468,28,28,7,12,15,17,"F",48
"5300d05f","174_2",3,"videoOnly",NA,NA,0.265511104947252,28,28,0,12,4,4,"M",27
"56fc6afb","178_6",3,"videoOnly",NA,NA,-0.105317887661192,26,21,7,13,0,10,"F",49
"afea7a60","129_2",3,"videoOnly",NA,NA,0.183166690035151,28,22,10,12,0,6,"F",63
"ca173728","129_5",3,"videoOnly",NA,NA,-0.943859792179205,25,18,0,14,17,22,"F",55
"535e9fea","181_4",3,"videoOnly",NA,NA,0.00367094401895593,23,28,13,12,30,59,"F",39
"dd25cb2b","120_1",3,"videoOnly",NA,NA,0.169344725022496,26,22,18,12,40,48,"F",29
"42d65674","181_2",3,"videoOnly",NA,NA,0.461160901371637,12,15,3,13,18,31,"M",32
"f0142fb5","170_2",3,"videoOnly",NA,NA,0.278558190001697,26,20,16,13,36,46,"M",38
"1d67ee57","147_2",3,"videoOnly",NA,NA,-0.471314741406733,21,24,18,12,27,44,"F",47
"f13e6f48","153_3",3,"videoOnly",NA,NA,0.98704842128329,20,28,9,13,28,17,"F",46
"f77c9b3a","171_1",3,"videoOnly",NA,NA,-0.0759442988634066,3,11,4,15,8,18,"M",34
"a405b300","181_4",3,"videoOnly",NA,NA,0.402566543853307,26,6,9,11,31,39,"F",49
"86fe6dd1","171_1",3,"videoOnly",NA,NA,-0.0499725035094945,27,28,1,12,1,4,"M",44
"623b52ff","171_1",3,"videoOnly",NA,NA,-0.54663408210797,23,24,21,12,23,22,"F",23
"2401b1a9","178_6",3,"videoOnly",NA,NA,-0.558342160179677,28,28,0,11,10,9,"F",62
"8e8caef0","147_2",3,"videoOnly",NA,NA,0.240738998260521,19,14,17,12,11,38,"M",50
"9c77bf6e","121_5",3,"videoOnly",NA,NA,-0.267369510249046,6,11,17,12,33,62,"F",37
"1d4cb07d","151_2",3,"videoOnly",NA,NA,0.846913683734244,28,26,20,12,33,26,"M",28
"0e5b8390","129_5",3,"videoOnly",NA,NA,-0.695101573714985,16,18,4,11,2,7,"M",35
"99a9d7ba","129_2",3,"videoOnly",NA,NA,-0.333230786018825,22,14,19,11,21,34,"F",33
"0480360c","147_2",3,"videoOnly",NA,NA,0.232807790696259,24,23,8,9,0,11,"M",25
"1bf4d90b","174_2",3,"videoOnly",NA,NA,-0.046589934922799,27,28,16,16,43,46,"F",33
"7caf4935","167_2",3,"videoOnly",NA,NA,0.694292690375735,20,20,9,12,18,25,"M",25
"54d16ab5","174_2",3,"videoOnly",NA,NA,0.171971981901248,26,21,28,11,50,41,"F",36
"38eee3d4","120_1",3,"videoOnly",NA,NA,0.446998036653153,25,27,15,12,74,76,"F",25
"ce9a8b44","173_4",3,"videoOnly",NA,NA,-0.755612107528005,28,24,20,10,20,32,"F",45
"42520425","147_5",3,"videoOnly",NA,NA,-0.132485035908628,19,17,1,8,10,11,"M",41
"38e817b1","174_2",3,"videoOnly",NA,NA,0.201871637139406,20,21,2,13,11,8,"M",70
"29afd537","121_5",3,"videoOnly",NA,NA,-0.900888135125631,22,25,4,12,20,14,"M",34
"abe386c9","128_2",3,"videoOnly",NA,NA,-0.23712863957533,20,21,17,12,41,55,"F",31
"784178ee","181_4",3,"videoOnly",NA,NA,0.0481965270707725,28,25,4,11,2,12,"F",40
"3fe71f9a","129_2",3,"videoOnly",NA,NA,0.242042982235522,17,21,12,12,23,26,"F",29
"ba434ba5","174_2",3,"videoOnly",NA,NA,0.246107887796524,25,26,6,13,4,7,"M",42
"2081b711","173_6",3,"videoOnly",NA,NA,0.0295946423803279,24,23,14,12,26,35,"F",56
"6a5f8490","167_2",3,"videoOnly",NA,NA,0.517398717631302,28,22,5,13,2,8,"F",50
"458c014d","174_3",3,"videoOnly",NA,NA,0.232637394263995,26,25,7,12,24,25,"F",71
"dc735050","124_6",3,"videoOnly",NA,NA,-0.739577273836352,25,18,10,15,12,21,"M",39
"8f71a23f","165_1",3,"videoOnly",NA,NA,0.628931824781255,25,20,9,12,19,46,"F",26
"3bea5c93","165_1",3,"videoOnly",NA,NA,-0.131481511814128,26,28,0,13,2,10,"F",20
"9787cd0d","120_4",3,"videoOnly",NA,NA,0.494031564144421,24,15,22,13,61,62,"F",33
"1773cf17","119_4",3,"videoOnly",NA,NA,0.523186338608706,28,28,0,12,2,8,"M",44
"d189f352","169_4",3,"videoOnly",NA,NA,-0.305783242467926,23,13,14,12,39,38,"F",30
"1fdaa02f","144_1",3,"videoOnly",NA,NA,0.509366780210583,24,27,6,11,16,15,"M",49
"7b427dbf","124_6",3,"videoOnly",NA,NA,-0.90046928145694,21,21,8,12,35,43,"M",33
"2f62333c","120_4",3,"videoOnly",NA,NA,0.159604462533409,9,25,1,12,15,59,"F",26
"2e80c6ed","124_6",3,"videoOnly",NA,NA,0.0962991031279402,28,28,0,12,0,4,"M",26
"bff65578","118_3",3,"videoOnly",NA,NA,0.285430066440744,28,28,14,12,14,6,"F",52
"a710654b","164_3",3,"videoOnly",NA,NA,0.327491867135472,18,15,16,16,42,46,"M",30
"28a088b3","165_1",3,"videoOnly",NA,NA,0.223190059448591,11,7,13,12,14,30,"M",36
"62036073","118_3",3,"videoOnly",NA,NA,-0.0371027963227001,10,12,0,12,32,49,"F",37
"8944db98","124_6",3,"videoOnly",NA,NA,-0.558335560194098,15,19,19,11,46,57,"F",27
"d6bdf497","124_6",3,"videoOnly",NA,NA,-0.134585609277529,22,15,2,12,4,31,"M",30
"6c24d5e0","165_1",3,"videoOnly",NA,NA,-0.247460545978478,21,21,7,10,14,18,"F",28
"e71d7657","124_6",3,"videoOnly",NA,NA,-0.817805596726602,20,22,7,12,38,16,"M",30
"057f1002","169_4",3,"videoOnly",NA,NA,-0.560117195592893,16,23,4,12,31,68,"M",30
"3ef823f4","119_4",3,"videoOnly",NA,NA,0.629764188476883,20,20,7,12,22,21,"F",29
"e275aeba","165_1",3,"videoOnly",NA,NA,0.593254529023716,25,21,13,12,14,13,"M",38
"3948c259","119_4",3,"videoOnly",NA,NA,-0.494080876308693,19,17,9,11,45,47,"M",31
"ea063c38","119_4",3,"videoOnly",NA,NA,0.0608159991519551,21,23,3,12,43,65,"F",40
"aeb035ae","124_6",3,"videoOnly",NA,NA,-0.455137786541814,15,21,4,17,17,16,"M",28
"2f515f88","124_6",3,"videoOnly",NA,NA,-0.446868603231616,15,22,24,11,33,57,"M",38
"b2fd487e","124_6",3,"videoOnly",NA,NA,-0.865920182652662,18,17,9,11,43,37,"M",37
"75e48145","164_3",3,"videoOnly",NA,NA,0.611480139060741,22,27,8,12,44,57,"M",23
"65feb031","169_4",3,"videoOnly",NA,NA,-0.0122411191649068,28,28,20,12,48,50,"M",30
"73e778f4","169_4",3,"videoOnly",NA,NA,-0.835873474107549,27,26,1,12,6,11,"F",37
"0c2bcf84","118_3",3,"videoOnly",NA,NA,-0.552086447145423,24,24,9,11,28,57,"M",52
"42127556","119_4",3,"videoOnly",NA,NA,0.0398083101313065,17,19,9,19,3,36,"F",28
"d8a7c574","124_6",3,"videoOnly",NA,NA,-0.763032398082078,18,17,28,12,50,71,"M",37
"ec6f3086","118_3",3,"videoOnly",NA,NA,0.502427801866073,9,16,8,12,16,26,"M",50
"79509830","144_1",3,"videoOnly",NA,NA,0.487794179168258,25,21,10,12,44,53,"F",31
"2ddd4286","124_6",3,"videoOnly",NA,NA,-0.740007214846727,21,20,6,12,32,26,"M",42
"0c65c7bf","144_1",3,"videoOnly",NA,NA,0.477875081060669,21,16,17,12,42,28,"F",46
"9e84da50","165_1",3,"videoOnly",NA,NA,-0.21047453641512,25,20,10,5,27,41,"F",61
"f8c6550b","164_3",3,"videoOnly",NA,NA,0.292134477940685,20,28,0,12,4,4,"F",35
"0cb149b9","119_4",3,"videoOnly",NA,NA,-0.170217921185798,28,28,5,12,59,63,"F",32
"1f3db907","169_4",3,"videoOnly",NA,NA,-0.695832135205559,24,18,27,11,43,40,"F",20
"377f7114","118_3",3,"videoOnly",NA,NA,0.427099389655356,26,26,6,12,3,4,"M",36
"05044512","124_6",3,"videoOnly",NA,NA,-0.902873779229545,21,13,1,12,6,35,"F",70
"b0e75a17","164_3",3,"videoOnly",NA,NA,0.495110736189671,26,20,8,10,38,25,"F",53
"b1da1512","124_6",3,"videoOnly",NA,NA,-0.881936865482244,19,12,16,14,50,52,"F",54
"03290201","118_3",3,"videoOnly",NA,NA,0.128039877635596,16,24,15,12,53,55,"F",45
"67631934","164_3",3,"videoOnly",NA,NA,0.354016089505768,21,20,21,12,63,63,"M",34
"76394aaa","119_4",3,"videoOnly",NA,NA,-0.00512144989733888,25,22,0,14,12,15,"F",47
"04f29238","165_1",3,"videoOnly",NA,NA,-0.429298143391816,19,15,10,14,39,40,"F",27
"d059d70d","165_1",3,"videoOnly",NA,NA,0.540272861894434,14,7,12,10,48,52,"M",34
"d7f7c7d1","119_4",3,"videoOnly",NA,NA,0.286639620360286,28,28,2,12,2,0,"F",34
"2bdd9870","120_4",3,"videoOnly",NA,NA,0.174627914406245,23,21,3,13,16,20,"M",29
"9b02d6f4","169_4",3,"videoOnly",NA,NA,-0.867176050915924,24,18,13,11,40,50,"F",23
"d26076ae","169_4",3,"videoOnly",NA,NA,-0.0310917958253236,22,17,20,11,40,47,"F",46
"979a5652","169_4",3,"videoOnly",NA,NA,-0.77833632876006,3,15,13,5,38,37,"M",24
"96b19ae6","124_6",3,"videoOnly",NA,NA,-0.167103416108267,0,16,10,10,55,67,"M",54
"7cd54efd","120_4",3,"videoOnly",NA,NA,0.206227717426515,22,18,6,14,40,40,"M",25
"ead4eb84","119_4",3,"videoOnly",NA,NA,0.601609031469218,19,25,4,12,65,58,"M",29
"cde81bf2","164_3",3,"videoOnly",NA,NA,0.290982233906589,22,23,4,10,22,19,"M",51
"0fea57b7","124_6",3,"videoOnly",NA,NA,-0.438132878634403,26,21,11,12,48,43,"F",33
"f266dcd3","169_4",3,"videoOnly",NA,NA,0.797904868949906,17,18,12,14,9,6,"M",30
"65193862","144_1",3,"videoOnly",NA,NA,0.721655138340496,24,22,1,20,4,8,"M",32
"024d3ff1","169_4",3,"videoOnly",NA,NA,0.0524469793598915,27,25,19,12,32,34,"F",58
"b5d49fbf","118_3",3,"videoOnly",NA,NA,0.56485201196258,21,13,11,12,35,48,"M",52
"e13a0f94","144_1",3,"videoOnly",NA,NA,0.546153393792735,20,27,9,13,11,11,"F",35
"c987371e","165_1",3,"videoOnly",NA,NA,0.149080367277925,28,28,1,12,3,6,"F",55
"3b207e16","165_1",3,"videoOnly",NA,NA,-0.559254588128653,14,18,14,6,39,43,"F",41
"946991ac","119_4",3,"videoOnly",NA,NA,0.873210379599457,25,24,14,12,27,35,"F",26
"4502f4d9","165_1",3,"videoOnly",NA,NA,-0.398488205111718,23,17,9,17,46,24,"F",20
"4fef810a","118_3",3,"videoOnly",NA,NA,0.479569848418955,28,28,0,14,0,4,"F",32
"b70c9219","124_6",3,"videoOnly",NA,NA,-0.459624669301041,21,20,6,12,55,53,"M",21
"eb59ad8a","124_6",3,"videoOnly",NA,NA,-0.153242309721748,28,28,21,12,4,5,"F",45
"a06a8e55","124_6",3,"videoOnly",NA,NA,-0.0536487360845514,12,13,11,11,37,39,"M",28
"8e6d1b79","118_3",3,"videoOnly",NA,NA,0.0530068591537806,26,18,1,12,30,40,"M",24
"dce6b7e8","164_3",3,"videoOnly",NA,NA,0.448590544266861,15,13,11,12,40,40,"F",35
"0eed3010","119_4",3,"videoOnly",NA,NA,-0.124869745098668,27,22,21,12,26,39,"F",18
"f40b9fff","164_3",3,"videoOnly",NA,NA,0.394135758878874,18,19,16,11,22,47,"M",35
"375c63e6","118_3",3,"videoOnly",NA,NA,0.489846587059458,21,21,7,16,16,8,"F",34
